DrugBank.ID1,DrugBank.ID1,repoDB_status
DB00366,DB00741,1
DB00366,DB00747,1
DB00366,DB00748,1
DB00366,DB00751,1
DB00366,DB00764,1
DB00366,DB00768,1
DB00366,DB00788,1
DB00366,DB00792,1
DB00366,DB00825,1
DB00366,DB00835,1
DB00366,DB00852,1
DB00366,DB00858,1
DB00366,DB00860,1
DB00366,DB00871,1
DB00366,DB00873,1
DB00366,DB00874,1
DB00366,DB00885,1
DB00366,DB00902,1
DB00366,DB00920,1
DB00366,DB00935,1
DB00366,DB00936,1
DB00366,DB00945,1
DB00366,DB00950,1
DB00366,DB00956,1
DB00366,DB00959,1
DB00366,DB00967,1
DB00366,DB00972,1
DB00366,DB01003,1
DB00366,DB01050,1
DB00366,DB01064,1
DB00366,DB01069,1
DB00366,DB01075,1
DB00366,DB01084,1
DB00366,DB01086,1
DB00366,DB01106,1
DB00366,DB01114,1
DB00366,DB01142,1
DB00366,DB01146,1
DB00366,DB01176,1
DB00366,DB01222,1
DB00366,DB01234,1
DB00366,DB01237,1
DB00366,DB01240,1
DB00366,DB01246,1
DB00366,DB01260,1
DB00366,DB01364,1
DB00366,DB01380,1
DB00366,DB01410,1
DB00366,DB01411,1
DB00366,DB01551,1
DB00366,DB01619,1
DB00366,DB01620,1
DB00366,DB02703,1
DB00366,DB03255,1
DB00366,DB04398,1
DB00366,DB04837,1
DB00366,DB04890,1
DB00366,DB06282,1
DB00366,DB06691,1
DB00366,DB06694,1
DB00366,DB06715,1
DB00366,DB06764,1
DB00366,DB06766,1
DB00366,DB06767,1
DB00366,DB06768,1
DB00366,DB06770,1
DB00366,DB07615,1
DB00366,DB08799,1
DB00366,DB08906,1
DB00366,DB08936,1
DB00366,DB09085,1
DB00366,DB09154,1
DB00366,DB09321,1
DB00366,DB09345,1
DB00366,DB09488,1
DB00366,DB09555,1
DB00366,DB09571,1
DB00366,DB11591,1
DB00367,DB00396,1
DB00367,DB00603,1
DB00367,DB00624,1
DB00367,DB00715,1
DB00367,DB00717,1
DB00367,DB00783,1
DB00367,DB00939,1
DB00367,DB00957,1
DB00367,DB00977,1
DB00367,DB01357,1
DB00367,DB01395,1
DB00367,DB04575,1
DB00367,DB06401,1
DB00367,DB06710,1
DB00367,DB09389,1
DB00368,DB00376,1
DB00368,DB00387,1
DB00368,DB00394,1
DB00368,DB00413,1
DB00368,DB00443,1
DB00368,DB00494,1
DB00368,DB00549,1
DB00368,DB00588,1
DB00368,DB00595,1
DB00368,DB00618,1
DB00368,DB00620,1
DB00368,DB00635,1
DB00368,DB00651,1
DB00368,DB00668,1
DB00368,DB00671,1
DB00368,DB00681,1
DB00368,DB00714,1
DB00368,DB00716,1
DB00368,DB00741,1
DB00368,DB00759,1
DB00368,DB00764,1
DB00368,DB00810,1
DB00368,DB00816,1
DB00368,DB00860,1
DB00368,DB00871,1
DB00368,DB00885,1
DB00368,DB00915,1
DB00368,DB00938,1
DB00368,DB00942,1
DB00368,DB00954,1
DB00368,DB00959,1
DB00368,DB00978,1
DB00368,DB00983,1
DB00368,DB00988,1
DB00368,DB01000,1
DB00368,DB01001,1
DB00368,DB01003,1
DB00368,DB01017,1
DB00368,DB01037,1
DB00368,DB01059,1
DB00368,DB01150,1
DB00368,DB01165,1
DB00368,DB01200,1
DB00368,DB01222,1
DB00368,DB01223,1
DB00368,DB01234,1
DB00368,DB01235,1
DB00368,DB01260,1
DB00368,DB01274,1
DB00368,DB01291,1
DB00368,DB01364,1
DB00368,DB01365,1
DB00368,DB01367,1
DB00368,DB01380,1
DB00368,DB01409,1
DB00368,DB01410,1
DB00368,DB01411,1
DB00368,DB02703,1
DB00368,DB05266,1
DB00368,DB05271,1
DB00368,DB06151,1
DB00368,DB06262,1
DB00368,DB07615,1
DB00368,DB08906,1
DB00368,DB09082,1
DB00368,DB09485,1
DB00370,DB00472,1
DB00370,DB00476,1
DB00370,DB00656,1
DB00370,DB00715,1
DB00370,DB00752,1
DB00370,DB01037,1
DB00370,DB01149,1
DB00370,DB01156,1
DB00370,DB01175,1
DB00370,DB01247,1
DB00370,DB06148,1
DB00370,DB06594,1
DB00370,DB06684,1
DB00370,DB06700,1
DB00370,DB08918,1
DB00370,DB09068,1
DB00370,DB09128,1
DB00370,DB09167,1
DB00371,DB00404,1
DB00371,DB00475,1
DB00371,DB00628,1
DB00371,DB00683,1
DB00371,DB00801,1
DB00371,DB00829,1
DB00371,DB00831,1
DB00371,DB00842,1
DB00371,DB00849,1
DB00371,DB01142,1
DB00371,DB01178,1
DB00371,DB01545,1
DB00371,DB01580,1
DB00371,DB01588,1
DB00371,DB09166,1
DB00373,DB00381,1
DB00373,DB00384,1
DB00373,DB00401,1
DB00373,DB00411,1
DB00373,DB00421,1
DB00373,DB00436,1
DB00373,DB00449,1
DB00373,DB00457,1
DB00373,DB00484,1
DB00373,DB00492,1
DB00373,DB00519,1
DB00373,DB00521,1
DB00373,DB00524,1
DB00373,DB00528,1
DB00373,DB00542,1
DB00373,DB00571,1
DB00373,DB00575,1
DB00373,DB00584,1
DB00373,DB00590,1
DB00373,DB00594,1
DB00373,DB00598,1
DB00373,DB00612,1
DB00373,DB00622,1
DB00373,DB00629,1
DB00373,DB00654,1
DB00373,DB00657,1
DB00373,DB00661,1
DB00373,DB00668,1
DB00373,DB00678,1
DB00373,DB00691,1
DB00373,DB00695,1
DB00373,DB00700,1
DB00373,DB00703,1
DB00373,DB00722,1
DB00373,DB00742,1
DB00373,DB00774,1
DB00373,DB00790,1
DB00373,DB00796,1
DB00373,DB00808,1
DB00373,DB00819,1
DB00373,DB00869,1
DB00373,DB00876,1
DB00373,DB00880,1
DB00373,DB00881,1
DB00373,DB00905,1
DB00373,DB00960,1
DB00373,DB00964,1
DB00373,DB00966,1
DB00373,DB00968,1
DB00373,DB00981,1
DB00373,DB00982,1
DB00373,DB00999,1
DB00373,DB01018,1
DB00373,DB01021,1
DB00373,DB01023,1
DB00373,DB01029,1
DB00373,DB01057,1
DB00373,DB01076,1
DB00373,DB01085,1
DB00373,DB01115,1
DB00373,DB01136,1
DB00373,DB01144,1
DB00373,DB01162,1
DB00373,DB01170,1
DB00373,DB01193,1
DB00373,DB01194,1
DB00373,DB01197,1
DB00373,DB01203,1
DB00373,DB01210,1
DB00373,DB01214,1
DB00373,DB01229,1
DB00373,DB01275,1
DB00373,DB01324,1
DB00373,DB01340,1
DB00373,DB01348,1
DB00373,DB01349,1
DB00373,DB01359,1
DB00373,DB01580,1
DB00373,DB01626,1
DB00373,DB04846,1
DB00373,DB04861,1
DB00373,DB04920,1
DB00373,DB06826,1
DB00373,DB08808,1
DB00373,DB08819,1
DB00373,DB08822,1
DB00373,DB09026,1
DB00373,DB09229,1
DB00373,DB09230,1
DB00373,DB09235,1
DB00373,DB09279,1
DB00373,DB09351,1
DB00373,DB09477,1
DB00374,DB00559,1
DB00374,DB01088,1
DB00374,DB01240,1
DB00374,DB06268,1
DB00374,DB06403,1
DB00374,DB08931,1
DB00374,DB08932,1
DB00374,DB11362,1
DB00375,DB00451,1
DB00375,DB00509,1
DB00375,DB00627,1
DB00375,DB00636,1
DB00375,DB00641,1
DB00375,DB00930,1
DB00375,DB00973,1
DB00375,DB01039,1
DB00375,DB01076,1
DB00375,DB01095,1
DB00375,DB01098,1
DB00375,DB01393,1
DB00375,DB01432,1
DB00375,DB01599,1
DB00375,DB08860,1
DB00375,DB09302,1
DB00375,DB09303,1
DB00376,DB00387,1
DB00376,DB00413,1
DB00376,DB00494,1
DB00376,DB00714,1
DB00376,DB00810,1
DB00376,DB00915,1
DB00376,DB00942,1
DB00376,DB00988,1
DB00376,DB01037,1
DB00376,DB01173,1
DB00376,DB01186,1
DB00376,DB01200,1
DB00376,DB01235,1
DB00376,DB01367,1
DB00376,DB05271,1
DB00376,DB06262,1
DB00377,DB00655,1
DB00377,DB00673,1
DB00377,DB00757,1
DB00377,DB00889,1
DB00377,DB00904,1
DB00377,DB01233,1
DB00377,DB06717,1
DB00377,DB09048,1
DB00377,DB09291,1
DB00379,DB00680,1
DB00379,DB01056,1
DB00379,DB01158,1
DB00379,DB01429,1
DB00379,DB01580,1
DB00381,DB00384,1
DB00381,DB00401,1
DB00381,DB00421,1
DB00381,DB00436,1
DB00381,DB00457,1
DB00381,DB00492,1
DB00381,DB00519,1
DB00381,DB00521,1
DB00381,DB00524,1
DB00381,DB00528,1
DB00381,DB00542,1
DB00381,DB00571,1
DB00381,DB00575,1
DB00381,DB00584,1
DB00381,DB00590,1
DB00381,DB00594,1
DB00381,DB00598,1
DB00381,DB00612,1
DB00381,DB00622,1
DB00381,DB00629,1
DB00381,DB00641,1
DB00381,DB00657,1
DB00381,DB00661,1
DB00381,DB00678,1
DB00381,DB00691,1
DB00381,DB00695,1
DB00381,DB00700,1
DB00381,DB00722,1
DB00381,DB00774,1
DB00381,DB00790,1
DB00381,DB00796,1
DB00381,DB00808,1
DB00381,DB00876,1
DB00381,DB00880,1
DB00381,DB00881,1
DB00381,DB00883,1
DB00381,DB00960,1
DB00381,DB00966,1
DB00381,DB00968,1
DB00381,DB00982,1
DB00381,DB00999,1
DB00381,DB01018,1
DB00381,DB01020,1
DB00381,DB01021,1
DB00381,DB01023,1
DB00381,DB01029,1
DB00381,DB01076,1
DB00381,DB01098,1
DB00381,DB01115,1
DB00381,DB01136,1
DB00381,DB01162,1
DB00381,DB01170,1
DB00381,DB01193,1
DB00381,DB01197,1
DB00381,DB01203,1
DB00381,DB01229,1
DB00381,DB01244,1
DB00381,DB01275,1
DB00381,DB01324,1
DB00381,DB01340,1
DB00381,DB01348,1
DB00381,DB01349,1
DB00381,DB01359,1
DB00381,DB01580,1
DB00381,DB01626,1
DB00381,DB04846,1
DB00381,DB04861,1
DB00381,DB04920,1
DB00381,DB08808,1
DB00381,DB08822,1
DB00381,DB09026,1
DB00381,DB09030,1
DB00381,DB09229,1
DB00381,DB09230,1
DB00381,DB09235,1
DB00381,DB09279,1
DB00381,DB09477,1
DB00383,DB00424,1
DB00383,DB00448,1
DB00383,DB00462,1
DB00383,DB00475,1
DB00383,DB00517,1
DB00383,DB00585,1
DB00383,DB00670,1
DB00383,DB00725,1
DB00383,DB00736,1
DB00383,DB00747,1
DB00383,DB00782,1
DB00383,DB00940,1
DB00383,DB00986,1
DB00383,DB01129,1
DB00383,DB01625,1
DB00383,DB04843,1
DB00383,DB05265,1
DB00383,DB06723,1
DB00383,DB09087,1
DB00383,DB09104,1
DB00383,DB09154,1
DB00383,DB09221,1
DB00383,DB09281,1
DB00383,DB09481,1
DB00384,DB00401,1
DB00384,DB00421,1
DB00384,DB00436,1
DB00384,DB00457,1
DB00384,DB00492,1
DB00384,DB00519,1
DB00384,DB00521,1
DB00384,DB00524,1
DB00384,DB00528,1
DB00384,DB00542,1
DB00384,DB00571,1
DB00384,DB00575,1
DB00384,DB00584,1
DB00384,DB00590,1
DB00384,DB00594,1
DB00384,DB00598,1
DB00384,DB00612,1
DB00384,DB00622,1
DB00384,DB00629,1
DB00384,DB00657,1
DB00384,DB00661,1
DB00384,DB00678,1
DB00384,DB00691,1
DB00384,DB00695,1
DB00384,DB00700,1
DB00384,DB00722,1
DB00384,DB00742,1
DB00384,DB00774,1
DB00384,DB00790,1
DB00384,DB00796,1
DB00384,DB00808,1
DB00384,DB00819,1
DB00384,DB00876,1
DB00384,DB00880,1
DB00384,DB00881,1
DB00384,DB00887,1
DB00384,DB00903,1
DB00384,DB00960,1
DB00384,DB00966,1
DB00384,DB00968,1
DB00384,DB00982,1
DB00384,DB00999,1
DB00384,DB01018,1
DB00384,DB01021,1
DB00384,DB01023,1
DB00384,DB01029,1
DB00384,DB01076,1
DB00384,DB01115,1
DB00384,DB01136,1
DB00384,DB01162,1
DB00384,DB01170,1
DB00384,DB01193,1
DB00384,DB01197,1
DB00384,DB01203,1
DB00384,DB01229,1
DB00384,DB01275,1
DB00384,DB01324,1
DB00384,DB01340,1
DB00384,DB01348,1
DB00384,DB01349,1
DB00384,DB01359,1
DB00384,DB01580,1
DB00384,DB01626,1
DB00384,DB04846,1
DB00384,DB04861,1
DB00384,DB04920,1
DB00384,DB08808,1
DB00384,DB08822,1
DB00384,DB09026,1
DB00384,DB09229,1
DB00384,DB09230,1
DB00384,DB09235,1
DB00384,DB09279,1
DB00384,DB09477,1
DB00385,DB04572,1
DB00387,DB00413,1
DB00387,DB00494,1
DB00387,DB00714,1
DB00387,DB00810,1
DB00387,DB00915,1
DB00387,DB00942,1
DB00387,DB00988,1
DB00387,DB01037,1
DB00387,DB01173,1
DB00387,DB01186,1
DB00387,DB01200,1
DB00387,DB01235,1
DB00387,DB01367,1
DB00387,DB05271,1
DB00387,DB06262,1
DB00388,DB00394,1
DB00388,DB00397,1
DB00388,DB00405,1
DB00388,DB00420,1
DB00388,DB00427,1
DB00388,DB00434,1
DB00388,DB00443,1
DB00388,DB00455,1
DB00388,DB00462,1
DB00388,DB00465,1
DB00388,DB00471,1
DB00388,DB00514,1
DB00388,DB00547,1
DB00388,DB00557,1
DB00388,DB00588,1
DB00388,DB00591,1
DB00388,DB00596,1
DB00388,DB00620,1
DB00388,DB00635,1
DB00388,DB00637,1
DB00388,DB00663,1
DB00388,DB00684,1
DB00388,DB00716,1
DB00388,DB00719,1
DB00388,DB00725,1
DB00388,DB00741,1
DB00388,DB00747,1
DB00388,DB00748,1
DB00388,DB00751,1
DB00388,DB00764,1
DB00388,DB00768,1
DB00388,DB00788,1
DB00388,DB00792,1
DB00388,DB00809,1
DB00388,DB00835,1
DB00388,DB00838,1
DB00388,DB00846,1
DB00388,DB00852,1
DB00388,DB00858,1
DB00388,DB00860,1
DB00388,DB00868,1
DB00388,DB00873,1
DB00388,DB00874,1
DB00388,DB00885,1
DB00388,DB00902,1
DB00388,DB00920,1
DB00388,DB00935,1
DB00388,DB00936,1
DB00388,DB00945,1
DB00388,DB00950,1
DB00388,DB00956,1
DB00388,DB00959,1
DB00388,DB00967,1
DB00388,DB00972,1
DB00388,DB00979,1
DB00388,DB01003,1
DB00388,DB01047,1
DB00388,DB01050,1
DB00388,DB01064,1
DB00388,DB01069,1
DB00388,DB01075,1
DB00388,DB01084,1
DB00388,DB01086,1
DB00388,DB01106,1
DB00388,DB01114,1
DB00388,DB01130,1
DB00388,DB01146,1
DB00388,DB01176,1
DB00388,DB01222,1
DB00388,DB01234,1
DB00388,DB01237,1
DB00388,DB01240,1
DB00388,DB01246,1
DB00388,DB01260,1
DB00388,DB01356,1
DB00388,DB01364,1
DB00388,DB01380,1
DB00388,DB01397,1
DB00388,DB01410,1
DB00388,DB01411,1
DB00388,DB01551,1
DB00388,DB01619,1
DB00388,DB01620,1
DB00388,DB02703,1
DB00388,DB04837,1
DB00388,DB04890,1
DB00388,DB06282,1
DB00388,DB06691,1
DB00388,DB06694,1
DB00388,DB06711,1
DB00388,DB06715,1
DB00388,DB06764,1
DB00388,DB06766,1
DB00388,DB06767,1
DB00388,DB06768,1
DB00388,DB06786,1
DB00388,DB07615,1
DB00388,DB08797,1
DB00388,DB08799,1
DB00388,DB08906,1
DB00388,DB08936,1
DB00388,DB09096,1
DB00388,DB09154,1
DB00388,DB09213,1
DB00388,DB09287,1
DB00388,DB09321,1
DB00388,DB09322,1
DB00388,DB09345,1
DB00388,DB09352,1
DB00388,DB09488,1
DB00388,DB09555,1
DB00388,DB09571,1
DB00388,DB11591,1
DB00389,DB00550,1
DB00389,DB00763,1
DB00389,DB09293,1
DB00390,DB00421,1
DB00390,DB00492,1
DB00390,DB00519,1
DB00390,DB00571,1
DB00390,DB00661,1
DB00390,DB00722,1
DB00390,DB00796,1
DB00390,DB00880,1
DB00390,DB00881,1
DB00390,DB00883,1
DB00390,DB00975,1
DB00390,DB00999,1
DB00390,DB01136,1
DB00390,DB01197,1
DB00390,DB01275,1
DB00390,DB09083,1
DB00390,DB09292,1
DB00391,DB00408,1
DB00391,DB00420,1
DB00391,DB00433,1
DB00391,DB00477,1
DB00391,DB00502,1
DB00391,DB00623,1
DB00391,DB00734,1
DB00391,DB00831,1
DB00391,DB00850,1
DB00391,DB00875,1
DB00391,DB00933,1
DB00391,DB01224,1
DB00391,DB01238,1
DB00391,DB01239,1
DB00391,DB01267,1
DB00391,DB01618,1
DB00391,DB01621,1
DB00391,DB01623,1
DB00391,DB04842,1
DB00391,DB04946,1
DB00391,DB06016,1
DB00391,DB06144,1
DB00391,DB06216,1
DB00391,DB08815,1
DB00391,DB08922,1
DB00391,DB09128,1
DB00391,DB09223,1
DB00394,DB00397,1
DB00394,DB00405,1
DB00394,DB00420,1
DB00394,DB00427,1
DB00394,DB00434,1
DB00394,DB00443,1
DB00394,DB00455,1
DB00394,DB00462,1
DB00394,DB00471,1
DB00394,DB00514,1
DB00394,DB00549,1
DB00394,DB00557,1
DB00394,DB00588,1
DB00394,DB00620,1
DB00394,DB00635,1
DB00394,DB00637,1
DB00394,DB00651,1
DB00394,DB00668,1
DB00394,DB00716,1
DB00394,DB00719,1
DB00394,DB00741,1
DB00394,DB00747,1
DB00394,DB00748,1
DB00394,DB00764,1
DB00394,DB00768,1
DB00394,DB00792,1
DB00394,DB00816,1
DB00394,DB00835,1
DB00394,DB00852,1
DB00394,DB00860,1
DB00394,DB00871,1
DB00394,DB00874,1
DB00394,DB00885,1
DB00394,DB00902,1
DB00394,DB00936,1
DB00394,DB00950,1
DB00394,DB00956,1
DB00394,DB00959,1
DB00394,DB00967,1
DB00394,DB00972,1
DB00394,DB01003,1
DB00394,DB01069,1
DB00394,DB01075,1
DB00394,DB01114,1
DB00394,DB01146,1
DB00394,DB01176,1
DB00394,DB01222,1
DB00394,DB01223,1
DB00394,DB01234,1
DB00394,DB01240,1
DB00394,DB01246,1
DB00394,DB01260,1
DB00394,DB01291,1
DB00394,DB01364,1
DB00394,DB01380,1
DB00394,DB01409,1
DB00394,DB01410,1
DB00394,DB01411,1
DB00394,DB01551,1
DB00394,DB01619,1
DB00394,DB01620,1
DB00394,DB04837,1
DB00394,DB05266,1
DB00394,DB06282,1
DB00394,DB06691,1
DB00394,DB06715,1
DB00394,DB07615,1
DB00394,DB08799,1
DB00394,DB08906,1
DB00394,DB08936,1
DB00394,DB09082,1
DB00394,DB09154,1
DB00394,DB09488,1
DB00394,DB09555,1
DB00394,DB11591,1
DB00395,DB00423,1
DB00395,DB00660,1
DB00395,DB00697,1
DB00395,DB00825,1
DB00395,DB00829,1
DB00395,DB00856,1
DB00395,DB00924,1
DB00395,DB00936,1
DB00395,DB00945,1
DB00395,DB01173,1
DB00395,DB01219,1
DB00395,DB01397,1
DB00395,DB01744,1
DB00395,DB06774,1
DB00395,DB08797,1
DB00395,DB09543,1
DB00395,DB11582,1
DB00396,DB00603,1
DB00396,DB00624,1
DB00396,DB00655,1
DB00396,DB00666,1
DB00396,DB00715,1
DB00396,DB00717,1
DB00396,DB00783,1
DB00396,DB00890,1
DB00396,DB00957,1
DB00396,DB00977,1
DB00396,DB01357,1
DB00396,DB01395,1
DB00396,DB01406,1
DB00396,DB04574,1
DB00396,DB04575,1
DB00396,DB06401,1
DB00396,DB06710,1
DB00396,DB09389,1
DB00397,DB00405,1
DB00397,DB00420,1
DB00397,DB00427,1
DB00397,DB00434,1
DB00397,DB00443,1
DB00397,DB00455,1
DB00397,DB00462,1
DB00397,DB00465,1
DB00397,DB00471,1
DB00397,DB00514,1
DB00397,DB00557,1
DB00397,DB00588,1
DB00397,DB00620,1
DB00397,DB00635,1
DB00397,DB00637,1
DB00397,DB00684,1
DB00397,DB00716,1
DB00397,DB00719,1
DB00397,DB00725,1
DB00397,DB00741,1
DB00397,DB00747,1
DB00397,DB00748,1
DB00397,DB00751,1
DB00397,DB00764,1
DB00397,DB00768,1
DB00397,DB00788,1
DB00397,DB00792,1
DB00397,DB00835,1
DB00397,DB00852,1
DB00397,DB00858,1
DB00397,DB00860,1
DB00397,DB00868,1
DB00397,DB00873,1
DB00397,DB00874,1
DB00397,DB00885,1
DB00397,DB00902,1
DB00397,DB00920,1
DB00397,DB00935,1
DB00397,DB00936,1
DB00397,DB00945,1
DB00397,DB00950,1
DB00397,DB00956,1
DB00397,DB00959,1
DB00397,DB00967,1
DB00397,DB00972,1
DB00397,DB01003,1
DB00397,DB01050,1
DB00397,DB01064,1
DB00397,DB01069,1
DB00397,DB01075,1
DB00397,DB01084,1
DB00397,DB01086,1
DB00397,DB01106,1
DB00397,DB01114,1
DB00397,DB01146,1
DB00397,DB01176,1
DB00397,DB01222,1
DB00397,DB01234,1
DB00397,DB01237,1
DB00397,DB01240,1
DB00397,DB01246,1
DB00397,DB01260,1
DB00397,DB01364,1
DB00397,DB01380,1
DB00397,DB01410,1
DB00397,DB01411,1
DB00397,DB01551,1
DB00397,DB01619,1
DB00397,DB01620,1
DB00397,DB02703,1
DB00397,DB04837,1
DB00397,DB04890,1
DB00397,DB06282,1
DB00397,DB06691,1
DB00397,DB06694,1
DB00397,DB06715,1
DB00397,DB06764,1
DB00397,DB06766,1
DB00397,DB06767,1
DB00397,DB07615,1
DB00397,DB08799,1
DB00397,DB08906,1
DB00397,DB08936,1
DB00397,DB09154,1
DB00397,DB09488,1
DB00397,DB09555,1
DB00397,DB09571,1
DB00397,DB11591,1
DB00398,DB00877,1
DB00398,DB01268,1
DB00398,DB01590,1
DB00398,DB05294,1
DB00398,DB06287,1
DB00398,DB06589,1
DB00398,DB06626,1
DB00398,DB06824,1
DB00398,DB08875,1
DB00399,DB00443,1
DB00399,DB00481,1
DB00399,DB00620,1
DB00399,DB00630,1
DB00399,DB00635,1
DB00399,DB00710,1
DB00399,DB00741,1
DB00399,DB00860,1
DB00399,DB00884,1
DB00399,DB00959,1
DB00399,DB01022,1
DB00399,DB01077,1
DB00399,DB01133,1
DB00399,DB01234,1
DB00399,DB01377,1
DB00399,DB01380,1
DB00399,DB06255,1
DB00399,DB06285,1
DB00399,DB06401,1
DB00399,DB06643,1
DB00399,DB09267,1
DB00400,DB00443,1
DB00400,DB00525,1
DB00400,DB00735,1
DB00400,DB00741,1
DB00400,DB00793,1
DB00400,DB00857,1
DB00400,DB00936,1
DB00400,DB01026,1
DB00400,DB01086,1
DB00400,DB01091,1
DB00400,DB01110,1
DB00400,DB01127,1
DB00400,DB01153,1
DB00400,DB01188,1
DB00400,DB01380,1
DB00400,DB06820,1
DB00400,DB08933,1
DB00400,DB09040,1
DB00400,DB09321,1
DB00400,DB09345,1
DB00401,DB00421,1
DB00401,DB00436,1
DB00401,DB00457,1
DB00401,DB00492,1
DB00401,DB00519,1
DB00401,DB00521,1
DB00401,DB00524,1
DB00401,DB00528,1
DB00401,DB00542,1
DB00401,DB00571,1
DB00401,DB00575,1
DB00401,DB00584,1
DB00401,DB00590,1
DB00401,DB00594,1
DB00401,DB00598,1
DB00401,DB00612,1
DB00401,DB00622,1
DB00401,DB00629,1
DB00401,DB00657,1
DB00401,DB00661,1
DB00401,DB00678,1
DB00401,DB00691,1
DB00401,DB00695,1
DB00401,DB00700,1
DB00401,DB00722,1
DB00401,DB00774,1
DB00401,DB00790,1
DB00401,DB00796,1
DB00401,DB00808,1
DB00401,DB00876,1
DB00401,DB00880,1
DB00401,DB00881,1
DB00401,DB00960,1
DB00401,DB00966,1
DB00401,DB00968,1
DB00401,DB00982,1
DB00401,DB00999,1
DB00401,DB01018,1
DB00401,DB01021,1
DB00401,DB01023,1
DB00401,DB01029,1
DB00401,DB01076,1
DB00401,DB01115,1
DB00401,DB01136,1
DB00401,DB01162,1
DB00401,DB01170,1
DB00401,DB01193,1
DB00401,DB01197,1
DB00401,DB01203,1
DB00401,DB01229,1
DB00401,DB01275,1
DB00401,DB01324,1
DB00401,DB01340,1
DB00401,DB01348,1
DB00401,DB01349,1
DB00401,DB01359,1
DB00401,DB01580,1
DB00401,DB01626,1
DB00401,DB04846,1
DB00401,DB04861,1
DB00401,DB04920,1
DB00401,DB08808,1
DB00401,DB08822,1
DB00401,DB09026,1
DB00401,DB09229,1
DB00401,DB09230,1
DB00401,DB09235,1
DB00401,DB09279,1
DB00401,DB09477,1
DB00402,DB00418,1
DB00402,DB00425,1
DB00402,DB00690,1
DB00402,DB00897,1
DB00402,DB01031,1
DB00402,DB01075,1
DB00402,DB01107,1
DB00402,DB01142,1
DB00402,DB01198,1
DB00402,DB01351,1
DB00402,DB01352,1
DB00402,DB01353,1
DB00402,DB01437,1
DB00402,DB01563,1
DB00402,DB01588,1
DB00402,DB01589,1
DB00402,DB01595,1
DB00402,DB01615,1
DB00402,DB09034,1
DB00404,DB00472,1
DB00404,DB00475,1
DB00404,DB00476,1
DB00404,DB00490,1
DB00404,DB00628,1
DB00404,DB00683,1
DB00404,DB00715,1
DB00404,DB00801,1
DB00404,DB00829,1
DB00404,DB00831,1
DB00404,DB00842,1
DB00404,DB00849,1
DB00404,DB00850,1
DB00404,DB00934,1
DB00404,DB01068,1
DB00404,DB01104,1
DB00404,DB01142,1
DB00404,DB01175,1
DB00404,DB01178,1
DB00404,DB01545,1
DB00404,DB01580,1
DB00404,DB01588,1
DB00404,DB09166,1
DB00405,DB00420,1
DB00405,DB00427,1
DB00405,DB00434,1
DB00405,DB00443,1
DB00405,DB00455,1
DB00405,DB00462,1
DB00405,DB00465,1
DB00405,DB00471,1
DB00405,DB00514,1
DB00405,DB00527,1
DB00405,DB00557,1
DB00405,DB00588,1
DB00405,DB00620,1
DB00405,DB00635,1
DB00405,DB00637,1
DB00405,DB00645,1
DB00405,DB00684,1
DB00405,DB00716,1
DB00405,DB00719,1
DB00405,DB00741,1
DB00405,DB00747,1
DB00405,DB00748,1
DB00405,DB00751,1
DB00405,DB00764,1
DB00405,DB00768,1
DB00405,DB00792,1
DB00405,DB00825,1
DB00405,DB00835,1
DB00405,DB00852,1
DB00405,DB00858,1
DB00405,DB00860,1
DB00405,DB00871,1
DB00405,DB00873,1
DB00405,DB00874,1
DB00405,DB00885,1
DB00405,DB00902,1
DB00405,DB00920,1
DB00405,DB00936,1
DB00405,DB00945,1
DB00405,DB00950,1
DB00405,DB00956,1
DB00405,DB00959,1
DB00405,DB00967,1
DB00405,DB00972,1
DB00405,DB01003,1
DB00405,DB01050,1
DB00405,DB01069,1
DB00405,DB01075,1
DB00405,DB01084,1
DB00405,DB01086,1
DB00405,DB01106,1
DB00405,DB01114,1
DB00405,DB01142,1
DB00405,DB01146,1
DB00405,DB01176,1
DB00405,DB01222,1
DB00405,DB01234,1
DB00405,DB01240,1
DB00405,DB01246,1
DB00405,DB01260,1
DB00405,DB01364,1
DB00405,DB01380,1
DB00405,DB01410,1
DB00405,DB01411,1
DB00405,DB01551,1
DB00405,DB01619,1
DB00405,DB01620,1
DB00405,DB02703,1
DB00405,DB03255,1
DB00405,DB04398,1
DB00405,DB04837,1
DB00405,DB04890,1
DB00405,DB06282,1
DB00405,DB06691,1
DB00405,DB06715,1
DB00405,DB06766,1
DB00405,DB06768,1
DB00405,DB06770,1
DB00405,DB07615,1
DB00405,DB08799,1
DB00405,DB08906,1
DB00405,DB08936,1
DB00405,DB09085,1
DB00405,DB09321,1
DB00405,DB09345,1
DB00405,DB09488,1
DB00405,DB09555,1
DB00405,DB11591,1
DB00406,DB00639,1
DB00406,DB00646,1
DB00406,DB01007,1
DB00406,DB01110,1
DB00408,DB00420,1
DB00408,DB00433,1
DB00408,DB00477,1
DB00408,DB00502,1
DB00408,DB00623,1
DB00408,DB00734,1
DB00408,DB00831,1
DB00408,DB00850,1
DB00408,DB00875,1
DB00408,DB00933,1
DB00408,DB01224,1
DB00408,DB01238,1
DB00408,DB01239,1
DB00408,DB01267,1
DB00408,DB01356,1
DB00408,DB01618,1
DB00408,DB01621,1
DB00408,DB01623,1
DB00408,DB04842,1
DB00408,DB04946,1
DB00408,DB06016,1
DB00408,DB06144,1
